id,room,toilet,area,x,y,khoang_cach,quan,polistic,furniture,direct,direct2,price,n_hospital
2917,3,2,86,21.0322113,105.7996979,1.18,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,56.97674419,1
2918,2,2,70,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,co ban,Dong - Bac,Tay - Nam,37.85714286,3
2919,3,2,89,20.99069977,105.8142776,5.31,Thanh Xuan,so do,day du,Bac,Dong - Nam,47.19101124,2
2920,2,1,70,20.97347069,105.8258286,7.26,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,35.71428571,0
2921,3,2,85,21.06909752,105.8880386,8.73,Long Bien,hdmb,day du,Tay - Bac,Dong - Nam,25.88235294,2
2922,3,2,83,20.97833824,105.8363342,7.19,Hoang Mai,so do,day du,Dong,Tay,43.37349398,1
2923,3,2,102,21.05239868,105.7801819,2.63,Bac Tu Liem,so do,day du,Dong - Bac,Dong - Nam,44.60784314,1
2924,2,2,86,21.03413582,105.7641068,4.15,Nam Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,30.23255814,1
2925,3,2,103,21.03158569,105.7604523,4.57,Nam Tu Liem,so do,day du,Tay,Dong - Nam,38.83495146,1
2926,2,2,67,20.96331406,105.8267365,8.26,Hoang Mai,hdmb,co ban,Nam,Bac,21.49253731,1
2927,2,2,100,21.05967522,105.8040771,1.68,Tay Ho,so do,co ban,Bac,Nam,68,2
2928,2,2,68,21.00278091,105.9454651,14.64,Gia Lam,so do,day du,Dong - Nam,Tay - Nam,38.38235294,0
2929,3,2,115,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,26.08695652,3
2930,3,2,104,20.98600006,105.8121872,5.74,Thanh Xuan,so do,day du,Tay,Dong - Nam,33.65384615,2
2931,1,1,39,20.95757484,105.8069,8.54,Thanh Tri,hdmb,day du,Tay - Bac,Dong - Nam,19.48717949,1
2932,1,3,145,21.07213593,105.810997,2.99,Tay Ho,so do,day du,Tay - Bac,Dong - Nam,44.82758621,0
2933,2,2,61.5,20.96356201,105.8316116,8.38,Hoang Mai,hdmb,day du,Dong - Bac,Tay - Nam,23.7398374,1
2934,2,2,60,20.95990562,105.7918015,8.4,Ha Dong,so do,day du,Dong - Bac,Dong - Nam,38.33333333,2
2935,2,2,68,21.08234978,105.8717575,7.78,Dong Anh,so do,day du,Tay - Bac,Dong - Nam,27.94117647,0
2936,2,2,69,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,23.91304348,2
2937,2,1,78,21.03413582,105.7641068,4.15,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,29.48717949,1
2938,3,2,92,21.09191704,105.7850037,5.28,Bac Tu Liem,hdmb,co ban,Bac,Nam,30,1
2939,3,2,120,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Dong,Tay - Bac,62.5,0
2940,2,1,55,20.99927711,105.7381134,7.96,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,40,0
2941,3,2,107,20.98337555,105.7835312,6.32,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,38.31775701,3
2942,2,2,133,21.03004456,105.7766266,3.09,Nam Tu Liem,so do,day du,Nam,Bac,30.07518797,0
2943,3,2,105,20.95876884,105.8463135,9.39,Hoang Mai,so do,co ban,Dong - Nam,Dong - Nam,34.28571429,2
2944,3,2,133,20.99751663,105.795166,4.64,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,23.30827068,4
2945,2,2,81,20.9952507,105.7844086,5.18,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,29.62962963,1
2946,3,2,105,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,50.47619048,1
2947,2,2,70,20.95020294,105.791069,9.37,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,22.57142857,1
2948,3,2,133,21.03004456,105.7766266,3.09,Nam Tu Liem,so do,co ban,Nam,Bac,33.08270677,0
2949,2,2,86.8,21.05967522,105.8040771,1.68,Tay Ho,so do,day du,Dong,Tay,41.47465438,2
2950,2,2,70,20.97602463,105.7615967,7.96,Ha Dong,so do,day du,Tay - Bac,Tay - Nam,27.14285714,1
2951,3,2,85,21.06510162,105.8886566,8.68,Long Bien,hdmb,day du,Tay - Bac,Dong - Nam,25.88235294,2
2952,3,2,126,20.99964523,105.7993851,4.36,Thanh Xuan,so do,co ban,Dong - Nam,Dong - Bac,26.98412698,5
2953,2,1,47,20.96473503,105.8263626,8.11,Hoang Mai,hdmb,co ban,Tay - Nam,Dong - Bac,25.53191489,1
2954,3,2,90,21.04956627,105.778595,2.69,Bac Tu Liem,so do,cao cap,Bac,Nam,43.88888889,1
2955,3,2,90.1,20.97639847,105.8145752,6.73,Hoang Mai,so do,day du,Dong - Nam,Dong - Bac,39.84461709,1
2956,2,1,58,21.07865143,105.8026123,3.58,Tay Ho,so do,day du,Bac,Nam,44.82758621,0
2957,3,2,103.8,21.05967522,105.8040771,1.68,Tay Ho,so do,day du,Nam,Bac,46.24277457,2
2958,2,1,55,20.99927711,105.7381134,7.96,Nam Tu Liem,so do,co ban,Dong - Bac,Tay - Nam,41.09090909,0
2959,2,1,81,21.04015923,105.7613144,4.35,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,49.38271605,1
2960,3,3,181,21.00695801,105.8010788,3.61,Cau Giay,so do,cao cap,Tay - Bac,Dong - Nam,45,3
2961,3,2,86,21.0322113,105.7996979,1.18,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,56.97674419,1
2962,2,2,70,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,co ban,Dong - Bac,Tay - Nam,37.85714286,3
2963,3,2,89,20.99069977,105.8142776,5.31,Thanh Xuan,so do,day du,Bac,Dong - Nam,47.19101124,2
2964,2,1,70,20.97347069,105.8258286,7.26,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,35.71428571,0
2965,3,2,85,21.06909752,105.8880386,8.73,Long Bien,hdmb,day du,Tay - Bac,Dong - Nam,25.88235294,2
2966,3,2,83,20.97833824,105.8363342,7.19,Hoang Mai,so do,day du,Dong,Tay,43.37349398,1
2967,3,2,102,21.05239868,105.7801819,2.63,Bac Tu Liem,so do,day du,Dong - Bac,Dong - Nam,44.60784314,1
2968,2,2,86,21.03413582,105.7641068,4.15,Nam Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,30.23255814,1
2969,3,2,103,21.03158569,105.7604523,4.57,Nam Tu Liem,so do,day du,Tay,Dong - Nam,38.83495146,1
2970,2,2,67,20.96331406,105.8267365,8.26,Hoang Mai,hdmb,co ban,Nam,Bac,21.49253731,1
2971,2,2,100,21.05967522,105.8040771,1.68,Tay Ho,so do,co ban,Bac,Nam,68,2
2972,2,2,68,21.00278091,105.9454651,14.64,Gia Lam,so do,day du,Dong - Nam,Tay - Nam,38.38235294,0
2973,3,2,115,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,26.08695652,3
2974,3,2,104,20.98600006,105.8121872,5.74,Thanh Xuan,so do,day du,Tay,Dong - Nam,33.65384615,2
2975,1,1,39,20.95757484,105.8069,8.54,Thanh Tri,hdmb,day du,Tay - Bac,Dong - Nam,19.48717949,1
2976,1,3,145,21.07213593,105.810997,2.99,Tay Ho,so do,day du,Tay - Bac,Dong - Nam,44.82758621,0
2977,2,2,61.5,20.96356201,105.8316116,8.38,Hoang Mai,hdmb,day du,Dong - Bac,Tay - Nam,23.7398374,1
2978,2,2,60,20.95990562,105.7918015,8.4,Ha Dong,so do,day du,Dong - Bac,Dong - Nam,38.33333333,2
2979,2,2,68,21.08234978,105.8717575,7.78,Dong Anh,so do,day du,Tay - Bac,Dong - Nam,27.94117647,0
2980,2,2,69,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,23.91304348,2
2981,2,1,78,21.03413582,105.7641068,4.15,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,29.48717949,1
2982,3,2,92,21.09191704,105.7850037,5.28,Bac Tu Liem,hdmb,co ban,Bac,Nam,30,1
2983,3,2,120,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Dong,Tay - Bac,62.5,0
2984,2,1,55,20.99927711,105.7381134,7.96,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,40,0
2985,3,2,77,20.95590782,105.8468475,9.67,Thanh Tri,so do,day du,Dong - Bac,Dong - Nam,25.45454545,2
2986,3,2,95.5,21.02216148,105.7717972,3.89,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,45.23560209,0
2987,3,3,114,21.06583214,105.8265076,3.16,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,96.49122807,0
2988,3,2,107,21.0555439,105.80513,1.26,Nam Tu Liem,hdmb,day du,Bac,Nam,56.07476636,2
2989,2,2,63,20.99927711,105.7381134,7.96,Thanh Tri,hdmb,day du,Dong - Bac,Dong - Bac,41.26984127,0
2990,3,2,120,21.03326988,105.8167038,1.54,Nam Tu Liem,so do,day du,Dong - Bac,Nam,116.6666667,2
2991,2,1,81,20.98101997,105.7548981,7.95,Thanh Tri,so do,day du,Dong - Bac,Tay - Nam,25.92592593,0
2992,3,2,106,20.99433327,105.8675613,7.94,Thanh Tri,so do,cao cap,Bac,Nam,47.16981132,0
2993,3,2,102,20.99477196,105.8061295,4.82,Nam Tu Liem,chua so,day du,Tay - Bac,Dong - Nam,49.01960784,5
2994,2,2,67,20.97145653,105.8281708,7.52,Ba Dinh,hdmb,day du,Tay - Bac,Dong - Nam,26.71641791,0
2995,4,2,123,20.98101997,105.7548981,7.95,Tay Ho,so do,day du,Tay - Bac,Dong - Nam,21.54471545,0
2996,3,2,102,21.0124321,105.767395,4.82,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,29.41176471,0
2997,2,2,103,20.99751663,105.795166,4.64,Ha Dong,so do,co ban,Tay - Bac,Dong - Nam,27.18446602,4
2998,2,2,69,21.03040504,105.7770309,3.04,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,39.13043478,0
2999,2,2,82,21.01875877,105.7947769,2.61,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,40.24390244,2
3000,3,2,96,20.98434067,105.7768097,6.49,Bac Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,38.75,3
3001,2,2,74,21.05239868,105.7801819,2.63,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Nam,41.89189189,1
3002,3,2,90.1,20.97639847,105.8145752,6.73,Dong Da,so do,day du,Dong - Nam,Dong - Bac,39.84461709,1
3003,2,2,61.5,20.96356201,105.8316116,8.38,Dong Anh,so do,day du,Dong - Bac,Tay - Nam,22.76422764,1
3004,2,2,74,21.05239868,105.7801819,2.63,Bac Tu Liem,so do,day du,Bac,Nam,40.54054054,1
3005,2,2,63,20.97776985,105.836113,7.23,Thanh Xuan,so do,day du,Dong - Nam,Dong - Nam,38.0952381,1
3006,3,2,83,21.04956627,105.778595,2.69,Hoang Mai,so do,day du,Bac,Nam,45.78313253,1
3007,2,2,69,20.97952843,105.7875671,6.57,Hoang Mai,so do,co ban,Dong - Bac,Tay,37,3
3008,2,2,78,21.03040504,105.7770309,3.04,Hai Ba Trung,so do,day du,Tay - Bac,Dong - Nam,40.38461538,0
3009,3,2,82.1,21.03717804,105.8730698,6.86,Bac Tu Liem,so do,cao cap,Tay - Nam,Tay - Nam,48.05115713,2
3010,3,2,113,21.06357574,105.795372,2.27,Hoang Mai,chua so,day du,Tay,Dong - Nam,51.32743363,1
3011,3,3,155,20.97366714,105.7587128,8.31,Long Bien,chua so,day du,Tay - Bac,Dong - Nam,23.22580645,1
3012,3,2,107,21.09191704,105.7850037,5.28,Hoang Mai,so do,day du,Bac,Nam,35,1
3013,3,3,120,21.03326988,105.8167038,1.54,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,135.8333333,2
3014,2,2,72,20.98702621,105.7868347,5.87,Hai Ba Trung,so do,day du,Tay - Nam,Dong - Bac,36.11111111,1
3015,3,2,126,20.99069977,105.8142776,5.31,Thanh Tri,so do,day du,Dong - Bac,Tay - Nam,35.71428571,2
3016,3,2,117,20.97366714,105.7587128,8.31,Thanh Tri,chua so,day du,Dong - Bac,Tay - Nam,26.92307692,1
3017,1,1,34,21.0024147,105.9641113,16.45,Cau Giay,so do,day du,Tay - Nam,Tay - Nam,28.82352941,0
3018,3,2,83,20.95990562,105.7918015,8.4,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,31.92771084,2
3019,2,1,60,20.95990753,105.7681961,9.07,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,33.33333333,2
3020,2,1,75,21.06269073,105.9083328,10.55,Thanh Xuan,so do,co ban,Dong,Bac,20.66666667,2
3021,3,2,88,20.98337555,105.7835312,6.32,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,34.09090909,3
3022,4,3,171,21.03004456,105.7766266,3.09,Ha Dong,so do,co ban,Tay,Tay - Nam,29.23976608,0
3023,4,3,182,21.03004456,105.7766266,3.09,Gia Lam,so do,day du,Tay - Nam,Dong - Bac,27.47252747,0
3024,2,2,69,20.97321701,105.7788544,7.43,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,42.46376812,4
3025,3,2,92,21.09191704,105.7850037,5.28,Long Bien,so do,day du,Bac,Nam,30.43478261,1
3026,2,1,57,20.9952507,105.7844086,5.18,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,38.59649123,1
3027,3,2,110,21.05967522,105.8040771,1.68,Thanh Xuan,so do,day du,Dong,Tay - Nam,39.09090909,2
3028,3,2,95,21.01188278,105.7864456,3.6,Tay Ho,so do,day du,Dong - Nam,Tay - Bac,52.63157895,2
3029,2,2,62,21.03158569,105.7604523,4.57,Hoang Mai,hdmb,day du,Tay - Nam,Dong - Bac,38.70967742,1
3030,2,2,53,20.97332001,105.7782822,7.45,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Bac,37.73584906,4
3031,3,2,105,21.05037308,105.7848434,2.12,Ha Dong,so do,day du,Nam,Bac,34.28571429,1
3032,3,2,93,21.09191704,105.7850037,5.28,Nam Tu Liem,so do,day du,Bac,Nam,30.10752688,1
3033,2,1,68.17,20.96266174,105.8212662,8.2,Cau Giay,so do,co ban,Tay - Nam,Tay - Nam,31.53880006,0
3034,2,2,80,21.04015923,105.7613144,4.35,Tay Ho,so do,day du,Tay - Nam,Dong - Nam,46,1
3035,4,5,358.8,21.06339607,105.7972932,2.18,Tay Ho,hdmb,cao cap,Tay - Bac,Dong - Nam,82,1
3036,2,2,77.6,21.00618172,105.806427,3.68,Nam Tu Liem,hdmb,day du,Dong - Nam,Tay - Bac,33.50515464,4
3037,2,2,79.9,21.0661869,105.8011627,2.35,Nam Tu Liem,so do,day du,Tay,Dong,50.06257822,1
3038,3,3,100,21.02681732,105.7876663,2.34,Bac Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,58.5,0
3039,3,2,83,21.00278091,105.9454651,14.64,Thanh Xuan,hdmb,co ban,Dong - Nam,Dong - Nam,38.81927711,0
3040,3,3,100,21.02681732,105.7876663,2.34,Bac Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,59,0
3041,3,2,98,21.02681732,105.7876663,2.34,Hai Ba Trung,so do,cao cap,Dong - Bac,Tay - Nam,59.18367347,0
3042,3,2,98,20.97332001,105.7782822,7.45,Nam Tu Liem,so do,day du,Tay - Bac,Tay - Nam,32.65306122,4
3043,3,2,106,21.03150558,105.7553787,5.06,Hoai Duc,so do,co ban,Dong - Bac,Tay - Nam,33.01886792,1
3044,2,2,63,21.05760002,105.8845978,8.12,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,28.57142857,2
3045,3,2,110,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,36.36363636,5
3046,3,2,117,21.04431725,105.877861,7.32,Cau Giay,so do,day du,Dong - Bac,Dong - Nam,46.15384615,3
3047,2,1,59,21.00657463,105.7450485,6.99,Cau Giay,hdmb,day du,Tay - Bac,Dong - Nam,38.13559322,0
3048,2,2,71.6,21.04431725,105.877861,7.32,Gia Lam,so do,nguyen_ban,Tay - Bac,Dong - Nam,44.69273743,3
3049,3,2,145.4,21.00826073,105.7960434,3.57,Cau Giay,hdmb,cao cap,Tay - Bac,Dong - Nam,68.77579092,2
3050,2,2,74,20.95850182,105.8263474,8.72,Ha Dong,hdmb,cao cap,Tay - Bac,Dong - Nam,31.08108108,1
3051,2,1,45,21.0334876,105.827183,2.44,Long Bien,so do,day du,Tay,Dong - Nam,14.11111111,2
3052,3,2,107,21.03445816,105.7696533,3.61,Hoang Mai,so do,co ban,Dong - Nam,Nam,55.14018692,0
3053,3,2,95,21.04423332,105.7673187,3.74,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,37.89473684,0
3054,3,3,145,21.03600121,105.7824631,2.33,Ba Dinh,so do,day du,Dong - Bac,Tay - Nam,53.10344828,1
3055,2,2,74,20.98304367,105.7573395,7.64,Long Bien,hdmb,day du,Dong - Nam,Dong - Nam,44.59459459,0
3056,1,1,42,21.00522614,105.7389145,7.58,Long Bien,so do,cao cap,Dong - Bac,Dong - Bac,57.14285714,0
3057,3,2,116.6,21.03600121,105.7824631,2.33,Dong Da,so do,day du,Tay - Bac,Dong - Nam,45.45454545,1
3058,3,2,95,20.97602463,105.7615967,7.96,Bac Tu Liem,so do,day du,Tay - Nam,Dong - Bac,26,1
3059,4,2,155,21.02020073,105.808876,2.31,Thanh Tri,so do,day du,Tay - Nam,Dong - Nam,40.64516129,3
3060,2,1,60,20.9182554,105.8523961,13.35,Ba Dinh,so do,co ban,Nam,Bac,16.5,1
3061,2,1,60,20.97993279,105.8646317,8.69,Hoang Mai,hdmb,co ban,Bac,Nam,16.5,0
3062,2,1,48,21.090308,105.7910665,4.93,Dong Da,so do,day du,Nam,Dong - Bac,17.70833333,1
3063,2,1,62.6,21.02923775,105.7938538,1.75,Tay Ho,so do,day du,Tay - Nam,Dong - Nam,42.33226837,0
3064,3,2,80,21.02724648,105.7860107,2.44,Ha Dong,so do,day du,Nam,Bac,60,0
3065,2,2,82,21.01875877,105.7947769,2.61,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,42.07317073,2
